"","id","cropyear","raincytot","FS_year","day1rain","maxdaysnorain","FNID","floodmax","lhz_growingdays","lhz_day1rain","tmean","lhz_raincytot","lhz_maxdaysnorain","lhz_floodmax"
"8774","20920520","2015",787.90846304265,2016,62,149,"MW2012C3020913",NA,214,70,27.7734521028038,721.448064804077,105,NA
"8775","21037224","2015",801.706741105169,2016,62,130,"MW2012C3020619",NA,214,62,26.9004245936314,796.966281965375,129,NA
"8776","21038392","2015",790.167409999577,2016,62,133,"MW2012C3020619",NA,214,62,26.9004245936314,796.966281965375,129,NA
"8777","21038763","2015",790.167409999577,2016,62,133,"MW2012C3020619",NA,214,62,26.9004245936314,796.966281965375,129,NA
"8778","21051203","2015",790.167409999577,2016,62,133,"MW2012C3020619",NA,214,62,26.9004245936314,796.966281965375,129,NA
"8779","21051203","2015",790.167409999577,2016,62,133,"MW2012C3020703",NA,214,64,27.4405136571866,825.404887740953,94,NA
"8780","21051203","2015",790.167409999577,2016,62,133,"MW2012C3020803",NA,214,61,26.944626339351,849.714489627858,106,NA
"8781","21051203","2015",790.167409999577,2016,62,133,"MW2012C3020513",NA,214,64,29.0540328979492,757.112479026119,112,NA
"8782","21051517","2015",790.167409999577,2016,62,133,"MW2012C3020619",NA,214,62,26.9004245936314,796.966281965375,129,NA
"8783","21052427","2015",790.167409999577,2016,62,133,"MW2012C3020619",NA,214,62,26.9004245936314,796.966281965375,129,NA
"8784","21052427","2015",790.167409999577,2016,62,133,"MW2012C3020703",NA,214,64,27.4405136571866,825.404887740953,94,NA
"8785","21052427","2015",790.167409999577,2016,62,133,"MW2012C3030304",NA,214,70,27.7912518082378,783.907114322369,129,NA
"8786","21052427","2015",790.167409999577,2016,62,133,"MW2012C3020403",NA,214,62,27.1117860597984,853.578281906519,100,NA
"8787","21052427","2015",790.167409999577,2016,62,133,"MW2012C3020603",NA,214,63,26.9517477564352,826.008399362797,93,NA
"8788","21052427","2015",790.167409999577,2016,62,133,"MW2012C3030716",NA,214,71,28.9220855498983,749.790753695098,130,NA
"8789","21052427","2015",790.167409999577,2016,62,133,"MW2012C3010309",NA,214,29,26.488690681101,1164.12021138888,69,NA
"8790","21052427","2015",790.167409999577,2016,62,133,"MW2012C3030414",NA,214,71,27.6165173539492,679.614256291163,138,NA
"8791","21052427","2015",790.167409999577,2016,62,133,"MW2012C3020803",NA,214,61,26.944626339351,849.714489627858,106,NA
"8792","21052642","2015",790.167409999577,2016,62,133,"MW2012C3020619",NA,214,62,26.9004245936314,796.966281965375,129,NA
"8793","21055165","2015",820.178656007664,2016,64,136,"MW2012C3020619",NA,214,62,26.9004245936314,796.966281965375,129,NA
"8794","21055241","2015",831.612118250016,2016,65,125,"MW2012C3020603",NA,214,63,26.9517477564352,826.008399362797,93,NA
"8795","21055241","2015",831.612118250016,2016,65,125,"MW2012C3030816",NA,214,69,27.1326327029789,1220.80477567673,129,NA
"8796","21055241","2015",831.612118250016,2016,65,125,"MW2012C3020619",NA,214,62,26.9004245936314,796.966281965375,129,NA
"8797","21055241","2015",831.612118250016,2016,65,125,"MW2012C3010508",NA,214,29,25.5010515747784,874.434910510977,60,NA
"8798","21055693","2015",831.612118250016,2016,65,125,"MW2012C3020619",NA,214,62,26.9004245936314,796.966281965375,129,NA
"8799","21055693","2015",831.612118250016,2016,65,125,"MW2012C3020211",NA,214,30,28.9220487220266,903.250058591365,87,NA
"8800","21055693","2015",831.612118250016,2016,65,125,"MW2012C3020603",NA,214,63,26.9517477564352,826.008399362797,93,NA
"8801","21055693","2015",831.612118250016,2016,65,125,"MW2012C3020403",NA,214,62,27.1117860597984,853.578281906519,100,NA
"8802","21056222","2015",841.160851565047,2016,65,136,"MW2012C3020619",NA,214,62,26.9004245936314,796.966281965375,129,NA
"8803","21074510","2015",813.246072210761,2016,62,134,"MW2012C3020619",NA,214,62,26.9004245936314,796.966281965375,129,NA
"8804","21074510","2015",813.246072210761,2016,62,134,"MW2012C3020703",NA,214,64,27.4405136571866,825.404887740953,94,NA
"8805","21074510","2015",813.246072210761,2016,62,134,"MW2012C3030514",NA,214,69,28.5638797367846,605.506136699156,141,NA
"8806","21080755","2015",819.332102972422,2016,65,134,"MW2012C3020619",NA,214,62,26.9004245936314,796.966281965375,129,NA
"8807","21081573","2015",819.332102972422,2016,65,134,"MW2012C3020619",NA,214,62,26.9004245936314,796.966281965375,129,NA
"8808","21081573","2015",819.332102972422,2016,65,134,"MW2012C3030214",NA,214,70,28.8141138593727,798.848989357754,113,NA
"8809","21081573","2015",819.332102972422,2016,65,134,"MW2012C3031105",NA,209,73,29.796861029414,583.514907691993,134,NA
"8810","21081573","2015",819.332102972422,2016,65,134,"MW2012C3031213",NA,214,68,28.7510170909847,654.810153860795,129,NA
"8811","21083535","2015",853.221372462736,2016,65,137,"MW2012C3020603",NA,214,63,26.9517477564352,826.008399362797,93,NA
"8812","21085094","2015",845.77686245493,2016,65,134,"MW2012C3020603",NA,214,63,26.9517477564352,826.008399362797,93,NA
"8813","21086069","2015",807.861854109186,2016,63,134,"MW2012C3020603",NA,214,63,26.9517477564352,826.008399362797,93,NA
"8814","21088597","2015",778.460048818851,2016,62,137,"MW2012C3020603",NA,214,63,26.9517477564352,826.008399362797,93,NA
"8815","30102540","2015",735.87739383343,2016,70,151,"MW2012C3030112",NA,214,63,29.1059883141442,694.689270176206,120,NA
"8816","30102540","2015",735.87739383343,2016,70,151,"MW2012C3020603",NA,214,63,26.9517477564352,826.008399362797,93,NA
"8817","30102540","2015",735.87739383343,2016,70,151,"MW2012C3031206",NA,214,71,28.9638303168467,637.750707217625,131,NA
"8818","30102540","2015",735.87739383343,2016,70,151,"MW2012C3020619",NA,214,62,26.9004245936314,796.966281965375,129,NA
"8819","30102632","2015",627.778526358763,2016,71,145,"MW2012C3030112",NA,214,63,29.1059883141442,694.689270176206,120,NA
"8820","30105448","2015",744.552197238967,2016,61,152,"MW2012C3030114",NA,214,61,28.4746675330902,818.100721343261,101,NA
"8821","30105448","2015",744.552197238967,2016,61,152,"MW2012C3010508",NA,214,29,25.5010515747784,874.434910510977,60,NA
"8822","30106331","2015",784.883051173928,2016,71,145,"MW2012C3030114",NA,214,61,28.4746675330902,818.100721343261,101,NA
"8823","30107624","2015",878.366593177202,2016,61,138,"MW2012C3030114",NA,214,61,28.4746675330902,818.100721343261,101,NA
"8824","30108117","2015",848.101935468268,2016,68,131,"MW2012C3030115",NA,214,64,29.1616913911341,709.36676721303,96,NA
"8825","30108401","2015",892.029022723646,2016,69,134,"MW2012C3030115",NA,214,64,29.1616913911341,709.36676721303,96,NA
"8826","30108401","2015",892.029022723646,2016,69,134,"MW2012C3030519",NA,214,63,28.090198545367,653.319661617279,150,NA
"8827","30109724","2015",801.691019356839,2016,69,141,"MW2012C3030115",NA,214,64,29.1616913911341,709.36676721303,96,NA
"8828","30201498","2015",728.821926478406,2016,62,144,"MW2012C3030214",NA,214,70,28.8141138593727,798.848989357754,113,NA
"8829","30203122","2015",772.415214853442,2016,62,148,"MW2012C3030214",NA,214,70,28.8141138593727,798.848989357754,113,NA
"8830","30204126","2015",730.715096746527,2016,72,149,"MW2012C3030214",NA,214,70,28.8141138593727,798.848989357754,113,NA
"8831","30205702","2015",844.820002568239,2016,72,152,"MW2012C3030204",NA,214,62,28.6399870352581,816.580531745717,117,NA
"8832","30207060","2015",788.500229181444,2016,71,150,"MW2012C3030204",NA,214,62,28.6399870352581,816.580531745717,117,NA
"8833","30207491","2015",779.347950580077,2016,71,150,"MW2012C3030204",NA,214,62,28.6399870352581,816.580531745717,117,NA
"8834","30208396","2015",789.048969071347,2016,71,156,"MW2012C3030204",NA,214,62,28.6399870352581,816.580531745717,117,NA
"8835","30209287","2015",772.415214853442,2016,62,148,"MW2012C3030214",NA,214,70,28.8141138593727,798.848989357754,113,NA
"8836","30212307","2015",819.467712109993,2016,70,153,"MW2012C3030214",NA,214,70,28.8141138593727,798.848989357754,113,NA
"8837","30212307","2015",819.467712109993,2016,70,153,"MW2012C3030314",NA,214,61,28.1084585742416,776.512756470711,132,NA
"8838","30212307","2015",819.467712109993,2016,70,153,"MW2012C3010517",NA,214,30,25.7381933859947,716.284431674225,75,NA
"8839","30212492","2015",820.772472508926,2016,70,154,"MW2012C3030204",NA,214,62,28.6399870352581,816.580531745717,117,NA
"8840","30222077","2015",653.025847057402,2016,71,154,"MW2012C3030206",NA,214,71,28.9315713828969,731.771673543112,146,NA
"8841","30301576","2015",699.580849495525,2016,71,151,"MW2012C3030304",NA,214,70,27.7912518082378,783.907114322369,129,NA
"8842","30301590","2015",730.287867248595,2016,70,152,"MW2012C3030304",NA,214,70,27.7912518082378,783.907114322369,129,NA
"8843","30302283","2015",839.917488777259,2016,71,152,"MW2012C3030304",NA,214,70,27.7912518082378,783.907114322369,129,NA
"8844","30302601","2015",698.414037369421,2016,69,146,"MW2012C3030304",NA,214,70,27.7912518082378,783.907114322369,129,NA
"8845","30302601","2015",698.414037369421,2016,69,146,"MW2012C3020913",NA,214,70,27.7734521028038,721.448064804077,105,NA
"8846","30302601","2015",698.414037369421,2016,69,146,"MW2012C3030816",NA,214,69,27.1326327029789,1220.80477567673,129,NA
"8847","30302601","2015",698.414037369421,2016,69,146,"MW2012C3020619",NA,214,62,26.9004245936314,796.966281965375,129,NA
"8848","30302601","2015",698.414037369421,2016,69,146,"MW2012C3030514",NA,214,69,28.5638797367846,605.506136699156,141,NA
"8849","30302687","2015",745.30785673765,2016,70,151,"MW2012C3030304",NA,214,70,27.7912518082378,783.907114322369,129,NA
"8850","30304139","2015",778.849995727111,2016,71,150,"MW2012C3030314",NA,214,61,28.1084585742416,776.512756470711,132,NA
"8851","30304143","2015",842.282778536999,2016,71,146,"MW2012C3030304",NA,214,70,27.7912518082378,783.907114322369,129,NA
"8852","30305258","2015",673.196097805672,2016,71,146,"MW2012C3030314",NA,214,61,28.1084585742416,776.512756470711,132,NA
"8853","30305277","2015",730.746105394999,2016,71,150,"MW2012C3030314",NA,214,61,28.1084585742416,776.512756470711,132,NA
"8854","30305277","2015",730.746105394999,2016,71,150,"MW2012C3020603",NA,214,63,26.9517477564352,826.008399362797,93,NA
"8855","30305277","2015",730.746105394999,2016,71,150,"MW2012C3030204",NA,214,62,28.6399870352581,816.580531745717,117,NA
"8856","30306024","2015",880.50766298981,2016,71,145,"MW2012C3030314",NA,214,61,28.1084585742416,776.512756470711,132,NA
"8857","30306056","2015",834.584546979854,2016,71,143,"MW2012C3030314",NA,214,61,28.1084585742416,776.512756470711,132,NA
"8858","30306087","2015",661.832698848624,2016,69,148,"MW2012C3030306",NA,214,68,28.5889545797188,656.082217415174,143,NA
"8859","30306087","2015",661.832698848624,2016,69,148,"MW2012C3030314",NA,214,61,28.1084585742416,776.512756470711,132,NA
"8860","30306087","2015",661.832698848624,2016,69,148,"MW2012C3030519",NA,214,63,28.090198545367,653.319661617279,150,NA
"8861","30306087","2015",661.832698848624,2016,69,148,"MW2012C3030206",NA,214,71,28.9315713828969,731.771673543112,146,NA
"8862","30306594","2015",773.493709726623,2016,71,147,"MW2012C3030206",NA,214,71,28.9315713828969,731.771673543112,146,NA
"8863","30307678","2015",968.872085893941,2016,69,142,"MW2012C3030214",NA,214,70,28.8141138593727,798.848989357754,113,NA
"8864","30307678","2015",968.872085893941,2016,69,142,"MW2012C3020603",NA,214,63,26.9517477564352,826.008399362797,93,NA
"8865","30307678","2015",968.872085893941,2016,69,142,"MW2012C3030115",NA,214,64,29.1616913911341,709.36676721303,96,NA
"8866","30307678","2015",968.872085893941,2016,69,142,"MW2012C3020913",NA,214,70,27.7734521028038,721.448064804077,105,NA
"8867","30307678","2015",968.872085893941,2016,69,142,"MW2012C3010309",NA,214,29,26.488690681101,1164.12021138888,69,NA
"8868","30307678","2015",968.872085893941,2016,69,142,"MW2012C3030314",NA,214,61,28.1084585742416,776.512756470711,132,NA
"8869","30401062","2015",694.698685548367,2016,70,154,"MW2012C3030414",NA,214,71,27.6165173539492,679.614256291163,138,NA
"8870","30402402","2015",667.905505326363,2016,63,150,"MW2012C3030414",NA,214,71,27.6165173539492,679.614256291163,138,NA
"8871","30402515","2015",680.269416615603,2016,63,147,"MW2012C3030414",NA,214,71,27.6165173539492,679.614256291163,138,NA
"8872","30402570","2015",694.292264731598,2016,70,150,"MW2012C3030414",NA,214,71,27.6165173539492,679.614256291163,138,NA
"8873","30402669","2015",670.053743752481,2016,63,148,"MW2012C3030414",NA,214,71,27.6165173539492,679.614256291163,138,NA
"8874","30403558","2015",685.974959037027,2016,71,151,"MW2012C3030414",NA,214,71,27.6165173539492,679.614256291163,138,NA
"8875","30403699","2015",666.985668991476,2016,71,156,"MW2012C3030414",NA,214,71,27.6165173539492,679.614256291163,138,NA
"8876","30404458","2015",691.713498923134,2016,69,150,"MW2012C3030404",NA,214,69,27.7443202295037,664.869939422607,148,NA
"8877","30405588","2015",639.539930750071,2016,69,155,"MW2012C3030414",NA,214,71,27.6165173539492,679.614256291163,138,NA
"8878","30406378","2015",666.48864432449,2016,71,151,"MW2012C3030414",NA,214,71,27.6165173539492,679.614256291163,138,NA
"8879","30420223","2015",726.992983086309,2016,71,152,"MW2012C3030414",NA,214,71,27.6165173539492,679.614256291163,138,NA
"8880","30501008","2015",569.977166829153,2016,69,154,"MW2012C3030514",NA,214,69,28.5638797367846,605.506136699156,141,NA
"8881","30501020","2015",637.244579647311,2016,70,153,"MW2012C3030519",NA,214,63,28.090198545367,653.319661617279,150,NA
"8882","30501359","2015",592.80561944369,2016,69,157,"MW2012C3030506",NA,214,69,28.7154569821938,549.188962129446,128,NA
"8883","30501383","2015",569.977166829153,2016,69,154,"MW2012C3030514",NA,214,69,28.5638797367846,605.506136699156,141,NA
"8884","30501566","2015",574.492261611913,2016,69,156,"MW2012C3030506",NA,214,69,28.7154569821938,549.188962129446,128,NA
"8885","30503292","2015",526.565758475495,2016,71,158,"MW2012C3030506",NA,214,69,28.7154569821938,549.188962129446,128,NA
"8886","30504251","2015",531.856353622799,2016,69,159,"MW2012C3030506",NA,214,69,28.7154569821938,549.188962129446,128,NA
"8887","30506017","2015",518.128826506803,2016,49,158,"MW2012C3030506",NA,214,69,28.7154569821938,549.188962129446,128,NA
"8888","30506031","2015",545.214030929102,2016,69,155,"MW2012C3030506",NA,214,69,28.7154569821938,549.188962129446,128,NA
"8889","30506326","2015",537.125331801225,2016,69,159,"MW2012C3030514",NA,214,69,28.5638797367846,605.506136699156,141,NA
"8890","30508364","2015",662.797769018322,2016,63,152,"MW2012C3030514",NA,214,69,28.5638797367846,605.506136699156,141,NA
"8891","30508473","2015",581.703979304721,2016,49,159,"MW2012C3030514",NA,214,69,28.5638797367846,605.506136699156,141,NA
"8892","30601144","2015",617.635326224242,2016,49,159,"MW2012C3030613",NA,214,71,28.7957152179469,625.567763243952,137,NA
"8893","30601428","2015",579.13097741802,2016,71,162,"MW2012C3030613",NA,214,71,28.7957152179469,625.567763243952,137,NA
"8894","30601526","2015",581.220030313896,2016,71,158,"MW2012C3030613",NA,214,71,28.7957152179469,625.567763243952,137,NA
"8895","30601746","2015",715.486027733875,2016,70,157,"MW2012C3030613",NA,214,71,28.7957152179469,625.567763243952,137,NA
"8896","30602217","2015",647.92538631166,2016,71,161,"MW2012C3030613",NA,214,71,28.7957152179469,625.567763243952,137,NA
"8897","30602220","2015",665.70024936826,2016,71,162,"MW2012C3030613",NA,214,71,28.7957152179469,625.567763243952,137,NA
"8898","30602443","2015",652.406875419744,2016,71,159,"MW2012C3030613",NA,214,71,28.7957152179469,625.567763243952,137,NA
"8899","30602472","2015",618.271520048136,2016,71,161,"MW2012C3030613",NA,214,71,28.7957152179469,625.567763243952,137,NA
"8900","30602713","2015",620.391253175415,2016,71,162,"MW2012C3030613",NA,214,71,28.7957152179469,625.567763243952,137,NA
"8901","30620196","2015",618.271520048136,2016,71,161,"MW2012C3030613",NA,214,71,28.7957152179469,625.567763243952,137,NA
"8902","30620196","2015",618.271520048136,2016,71,161,"MW2012C3030414",NA,214,71,27.6165173539492,679.614256291163,138,NA
"8903","30620196","2015",618.271520048136,2016,71,161,"MW2012C3030714",NA,214,70,27.8721231050581,717.461843747359,143,NA
"8904","30620196","2015",618.271520048136,2016,71,161,"MW2012C3030519",NA,214,63,28.090198545367,653.319661617279,150,NA
"8905","30620323","2015",618.271520048136,2016,71,161,"MW2012C3030613",NA,214,71,28.7957152179469,625.567763243952,137,NA
"8906","30701411","2015",779.743175717893,2016,49,152,"MW2012C3030716",NA,214,71,28.9220855498983,749.790753695098,130,NA
"8907","30702134","2015",709.420212872989,2016,49,161,"MW2012C3030716",NA,214,71,28.9220855498983,749.790753695098,130,NA
"8908","30703381","2015",775.750409940282,2016,70,159,"MW2012C3030716",NA,214,71,28.9220855498983,749.790753695098,130,NA
"8909","30703381","2015",775.750409940282,2016,70,159,"MW2012C3030514",NA,214,69,28.5638797367846,605.506136699156,141,NA
"8910","30703381","2015",775.750409940282,2016,70,159,"MW2012C3030519",NA,214,63,28.090198545367,653.319661617279,150,NA
"8911","30703381","2015",775.750409940282,2016,70,159,"MW2012C3020913",NA,214,70,27.7734521028038,721.448064804077,105,NA
"8912","30704158","2015",817.795937913583,2016,49,156,"MW2012C3030716",NA,214,71,28.9220855498983,749.790753695098,130,NA
"8913","30704313","2015",733.019553721617,2016,71,157,"MW2012C3030716",NA,214,71,28.9220855498983,749.790753695098,130,NA
"8914","30704313","2015",733.019553721617,2016,71,157,"MW2012C3020603",NA,214,63,26.9517477564352,826.008399362797,93,NA
"8915","30704313","2015",733.019553721617,2016,71,157,"MW2012C3030519",NA,214,63,28.090198545367,653.319661617279,150,NA
"8916","30705391","2015",788.557714912274,2016,71,152,"MW2012C3030716",NA,214,71,28.9220855498983,749.790753695098,130,NA
"8917","30706619","2015",771.502605349621,2016,71,155,"MW2012C3030716",NA,214,71,28.9220855498983,749.790753695098,130,NA
"8918","30706619","2015",771.502605349621,2016,71,155,"MW2012C3030514",NA,214,69,28.5638797367846,605.506136699156,141,NA
"8919","30706619","2015",771.502605349621,2016,71,155,"MW2012C3030714",NA,214,70,27.8721231050581,717.461843747359,143,NA
"8920","30706619","2015",771.502605349621,2016,71,155,"MW2012C3030519",NA,214,63,28.090198545367,653.319661617279,150,NA
"8921","30706743","2015",806.022441589655,2016,71,150,"MW2012C3030716",NA,214,71,28.9220855498983,749.790753695098,130,NA
"8922","30707722","2015",755.8741443327,2016,71,150,"MW2012C3030716",NA,214,71,28.9220855498983,749.790753695098,130,NA
"8923","30708665","2015",732.677972623482,2016,69,149,"MW2012C3030716",NA,214,71,28.9220855498983,749.790753695098,130,NA
"8924","30708665","2015",732.677972623482,2016,69,149,"MW2012C3030816",NA,214,69,27.1326327029789,1220.80477567673,129,NA
"8925","30708665","2015",732.677972623482,2016,69,149,"MW2012C3030714",NA,214,70,27.8721231050581,717.461843747359,143,NA
"8926","30708665","2015",732.677972623482,2016,69,149,"MW2012C3031313",NA,214,49,28.2732467936578,733.24749087152,141,NA
"8927","30708665","2015",732.677972623482,2016,69,149,"MW2012C3030804",NA,214,61,27.1939703611571,786.540749124578,125,NA
"8928","30709116","2015",683.03806589849,2016,63,147,"MW2012C3030714",NA,214,70,27.8721231050581,717.461843747359,143,NA
"8929","30709358","2015",715.557990723469,2016,70,154,"MW2012C3030714",NA,214,70,27.8721231050581,717.461843747359,143,NA
"8930","30709438","2015",725.62615944855,2016,70,157,"MW2012C3030714",NA,214,70,27.8721231050581,717.461843747359,143,NA
"8931","30709438","2015",725.62615944855,2016,70,157,"MW2012C3030519",NA,214,63,28.090198545367,653.319661617279,150,NA
"8932","30709438","2015",725.62615944855,2016,70,157,"MW2012C3020619",NA,214,62,26.9004245936314,796.966281965375,129,NA
"8933","30709650","2015",712.795265019937,2016,69,151,"MW2012C3030714",NA,214,70,27.8721231050581,717.461843747359,143,NA
"8934","30801305","2015",1016.86877293787,2016,69,148,"MW2012C3030816",NA,214,69,27.1326327029789,1220.80477567673,129,NA
"8935","30801386","2015",1297.15775200414,2016,69,149,"MW2012C3030816",NA,214,69,27.1326327029789,1220.80477567673,129,NA
"8936","30801672","2015",853.2122237361,2016,69,149,"MW2012C3030804",NA,214,61,27.1939703611571,786.540749124578,125,NA
"8937","30801672","2015",853.2122237361,2016,69,149,"MW2012C3030519",NA,214,63,28.090198545367,653.319661617279,150,NA
"8938","30802036","2015",1189.82260609638,2016,61,151,"MW2012C3030816",NA,214,69,27.1326327029789,1220.80477567673,129,NA
"8939","30802485","2015",1294.36086097852,2016,69,148,"MW2012C3030816",NA,214,69,27.1326327029789,1220.80477567673,129,NA
"8940","30802579","2015",1216.77295842481,2016,61,148,"MW2012C3030816",NA,214,69,27.1326327029789,1220.80477567673,129,NA
"8941","30803321","2015",765.298624590941,2016,69,149,"MW2012C3030716",NA,214,71,28.9220855498983,749.790753695098,130,NA
"8942","30804416","2015",748.296895515363,2016,61,150,"MW2012C3030804",NA,214,61,27.1939703611571,786.540749124578,125,NA
"8943","30804416","2015",748.296895515363,2016,61,150,"MW2012C3030714",NA,214,70,27.8721231050581,717.461843747359,143,NA
"8944","30804416","2015",748.296895515363,2016,61,150,"MW2012C3020603",NA,214,63,26.9517477564352,826.008399362797,93,NA
"8945","30804416","2015",748.296895515363,2016,61,150,"MW2012C3030514",NA,214,69,28.5638797367846,605.506136699156,141,NA
"8946","30805375","2015",721.953206174941,2016,69,149,"MW2012C3030804",NA,214,61,27.1939703611571,786.540749124578,125,NA
"8947","30806145","2015",729.800392745048,2016,70,150,"MW2012C3030804",NA,214,61,27.1939703611571,786.540749124578,125,NA
"8948","30901193","2015",843.165880772784,2016,69,153,"MW2012C3030904",NA,214,69,27.1989976686852,873.875295406296,126,NA
"8949","30901275","2015",941.058129320413,2016,61,140,"MW2012C3030904",NA,214,69,27.1989976686852,873.875295406296,126,NA
"8950","30901409","2015",778.093900696333,2016,69,145,"MW2012C3030904",NA,214,69,27.1989976686852,873.875295406296,126,NA
"8951","30901720","2015",863.537064282654,2016,69,151,"MW2012C3030904",NA,214,69,27.1989976686852,873.875295406296,126,NA
"8952","30901732","2015",1073.77009629566,2016,61,143,"MW2012C3999918",NA,214,NA,27.0592880355978,901.216459449749,29,NA
"8953","30901756","2015",760.241698956767,2016,69,148,"MW2012C3030904",NA,214,69,27.1989976686852,873.875295406296,126,NA
"8954","30902346","2015",1084.79537779076,2016,61,150,"MW2012C3030904",NA,214,69,27.1989976686852,873.875295406296,126,NA
"8955","30903528","2015",828.428044063897,2016,69,153,"MW2012C3030904",NA,214,69,27.1989976686852,873.875295406296,126,NA
"8956","30920609","2015",1073.77009629566,2016,61,143,"MW2012C3999918",NA,214,NA,27.0592880355978,901.216459449749,29,NA
"8957","31001034","2015",455.684511431058,2016,72,166,"MW2012C3031005",NA,201,49,30.0827715151779,552.840259720232,124,NA
"8958","31001647","2015",603.895806768797,2016,70,159,"MW2012C3031005",NA,201,49,30.0827715151779,552.840259720232,124,NA
"8959","31002245","2015",578.359013448053,2016,49,163,"MW2012C3031005",NA,201,49,30.0827715151779,552.840259720232,124,NA
"8960","31002677","2015",627.579734584002,2016,49,164,"MW2012C3031005",NA,201,49,30.0827715151779,552.840259720232,124,NA
"8961","31003100","2015",556.941971626264,2016,71,160,"MW2012C3999918",NA,214,NA,27.0592880355978,901.216459449749,29,NA
"8962","31004098","2015",623.903459078996,2016,49,162,"MW2012C3031005",NA,201,49,30.0827715151779,552.840259720232,124,NA
"8963","31006284","2015",500.905677125612,2016,49,159,"MW2012C3031005",NA,201,49,30.0827715151779,552.840259720232,124,NA
"8964","31007335","2015",734.478662870143,2016,49,159,"MW2012C3031005",NA,201,49,30.0827715151779,552.840259720232,124,NA
"8965","31007335","2015",734.478662870143,2016,49,159,"MW2012C3030204",NA,214,62,28.6399870352581,816.580531745717,117,NA
"8966","31007335","2015",734.478662870143,2016,49,159,"MW2012C3020603",NA,214,63,26.9517477564352,826.008399362797,93,NA
"8967","31007544","2015",701.107087099625,2016,49,152,"MW2012C3031005",NA,201,49,30.0827715151779,552.840259720232,124,NA
"8968","31007645","2015",706.345946624691,2016,49,154,"MW2012C3031005",NA,201,49,30.0827715151779,552.840259720232,124,NA
"8969","31101009","2015",532.816870249828,2016,73,167,"MW2012C3031105",NA,209,73,29.796861029414,583.514907691993,134,NA
"8970","31101399","2015",523.759516414772,2016,72,177,"MW2012C3031105",NA,209,73,29.796861029414,583.514907691993,134,NA
"8971","31104086","2015",541.333316181763,2016,72,164,"MW2012C3031105",NA,209,73,29.796861029414,583.514907691993,134,NA
"8972","31104496","2015",775.48867331596,2016,70,151,"MW2012C3031105",NA,209,73,29.796861029414,583.514907691993,134,NA
"8973","31104696","2015",775.48867331596,2016,70,151,"MW2012C3031105",NA,209,73,29.796861029414,583.514907691993,134,NA
"8974","31105559","2015",515.97778754508,2016,72,165,"MW2012C3031105",NA,209,73,29.796861029414,583.514907691993,134,NA
"8975","31106519","2015",701.649585002253,2016,72,170,"MW2012C3031105",NA,209,73,29.796861029414,583.514907691993,134,NA
"8976","31106574","2015",564.287919490725,2016,72,166,"MW2012C3031105",NA,209,73,29.796861029414,583.514907691993,134,NA
"8977","31107406","2015",567.202775388473,2016,73,178,"MW2012C3031105",NA,209,73,29.796861029414,583.514907691993,134,NA
"8978","31108265","2015",564.364843353058,2016,73,175,"MW2012C3031105",NA,209,73,29.796861029414,583.514907691993,134,NA
"8979","31201007","2015",676.146290867209,2016,69,155,"MW2012C3031213",NA,214,68,28.7510170909847,654.810153860795,129,NA
"8980","31201007","2015",676.146290867209,2016,69,155,"MW2012C3030214",NA,214,70,28.8141138593727,798.848989357754,113,NA
"8981","31201007","2015",676.146290867209,2016,69,155,"MW2012C3030514",NA,214,69,28.5638797367846,605.506136699156,141,NA
"8982","31201104","2015",652.562901907122,2016,71,157,"MW2012C3031206",NA,214,71,28.9638303168467,637.750707217625,131,NA
"8983","31201104","2015",652.562901907122,2016,71,157,"MW2012C3020603",NA,214,63,26.9517477564352,826.008399362797,93,NA
"8984","31201104","2015",652.562901907122,2016,71,157,"MW2012C3030206",NA,214,71,28.9315713828969,731.771673543112,146,NA
"8985","31201104","2015",652.562901907122,2016,71,157,"MW2012C3031313",NA,214,49,28.2732467936578,733.24749087152,141,NA
"8986","31201104","2015",652.562901907122,2016,71,157,"MW2012C3020619",NA,214,62,26.9004245936314,796.966281965375,129,NA
"8987","31201197","2015",665.859515989245,2016,72,150,"MW2012C3031206",NA,214,71,28.9638303168467,637.750707217625,131,NA
"8988","31201197","2015",665.859515989245,2016,72,150,"MW2012C3030514",NA,214,69,28.5638797367846,605.506136699156,141,NA
"8989","31201197","2015",665.859515989245,2016,72,150,"MW2012C3030314",NA,214,61,28.1084585742416,776.512756470711,132,NA
"8990","31201197","2015",665.859515989245,2016,72,150,"MW2012C3030112",NA,214,63,29.1059883141442,694.689270176206,120,NA
"8991","31201197","2015",665.859515989245,2016,72,150,"MW2012C3030115",NA,214,64,29.1616913911341,709.36676721303,96,NA
"8992","31201197","2015",665.859515989245,2016,72,150,"MW2012C3020213",NA,214,64,28.9408475858029,853.063090365667,113,NA
"8993","31201230","2015",619.956356699783,2016,69,156,"MW2012C3031213",NA,214,68,28.7510170909847,654.810153860795,129,NA
"8994","31201234","2015",640.299999494796,2016,68,154,"MW2012C3031206",NA,214,71,28.9638303168467,637.750707217625,131,NA
"8995","31201250","2015",640.399380423851,2016,68,150,"MW2012C3031213",NA,214,68,28.7510170909847,654.810153860795,129,NA
"8996","31201726","2015",668.718388761606,2016,71,151,"MW2012C3031213",NA,214,68,28.7510170909847,654.810153860795,129,NA
"8997","31201747","2015",660.503949680398,2016,68,149,"MW2012C3031213",NA,214,68,28.7510170909847,654.810153860795,129,NA
